; plot data from Diagram1 @ Wed Oct 04 09:53:55 2017
0.1,,-0.381594
0.100926,,-0.385129
0.101861,,-0.388696
0.102804,,-0.392296
0.103757,,-0.395929
0.104718,,-0.399596
0.105688,,-0.403297
0.106666,,-0.407033
0.107654,,-0.410802
0.108652,,-0.414607
0.109658,,-0.418447
0.110674,,-0.422323
0.111699,,-0.426234
0.112733,,-0.430182
0.113777,,-0.434166
0.114831,,-0.438187
0.115895,,-0.442246
0.116968,,-0.446342
0.118052,,-0.450476
0.119145,,-0.454648
0.120249,,-0.458859
0.121362,,-0.463109
0.122486,,-0.467398
0.123621,,-0.471727
0.124766,,-0.476096
0.125922,,-0.480505
0.127088,,-0.484956
0.128265,,-0.489447
0.129453,,-0.49398
0.130652,,-0.498556
0.131862,,-0.503173
0.133083,,-0.507833
0.134316,,-0.512537
0.13556,,-0.517284
0.136816,,-0.522075
0.138083,,-0.52691
0.139362,,-0.53179
0.140653,,-0.536715
0.141955,,-0.541686
0.14327,,-0.546703
0.144597,,-0.551766
0.145937,,-0.556876
0.147288,,-0.562034
0.148652,,-0.567239
0.150029,,-0.572493
0.151419,,-0.577795
0.152821,,-0.583146
0.154237,,-0.588547
0.155665,,-0.593998
0.157107,,-0.599499
0.158562,,-0.605052
0.160031,,-0.610655
0.161513,,-0.616311
0.163009,,-0.622019
0.164519,,-0.62778
0.166043,,-0.633594
0.167581,,-0.639462
0.169133,,-0.645384
0.170699,,-0.651361
0.172281,,-0.657394
0.173876,,-0.663482
0.175487,,-0.669627
0.177112,,-0.675828
0.178753,,-0.682088
0.180408,,-0.688405
0.182079,,-0.69478
0.183766,,-0.701215
0.185468,,-0.707709
0.187186,,-0.714263
0.188919,,-0.720878
0.190669,,-0.727554
0.192435,,-0.734292
0.194217,,-0.741093
0.196016,,-0.747956
0.197832,,-0.754883
0.199664,,-0.761874
0.201514,,-0.76893
0.20338,,-0.776051
0.205264,,-0.783238
0.207165,,-0.790491
0.209084,,-0.797812
0.21102,,-0.805201
0.212975,,-0.812658
0.214947,,-0.820184
0.216938,,-0.827779
0.218948,,-0.835445
