#I=0,10,0.00245; plot data from C:\rl\intranet\AU3\TP2010\modele1.vsm @ Tue Sep 07 11:20:59 2010
20,10.0422
20,10.77
20,10.5272
20,10.1888
20,10.0317
20,10.9113
20,10.7155
20,10.3431
20,10.4048
20,10.3698
20,10.2545
20,10.4661
20,10.411
20,10.4031
20,10.1261
20,10.2714
20,10.7302
20,10.4802
20,11.0463
20,10.5797
20,10.446
20,10.6879
20,10.7112
20,10.091
20,10.5849
20,10.182
20,10.394
20,10.0861
20,10.8009
20,10.676
20,10.4446
20,10.303
20,10.3614
20,10.6901
20,10.111
20,10.7521
20,10.8225
20,10.6847
20,10.3647
20,10.8486
20,11.0372
20,10.929
20,11.0498
20,10.4843
20,10.674
20,10.8605
20,10.5764
20,10.1922
20,10.7743
20,11.0423
20,10.7823
20,10.2504
20,10.709
20,11.0061
20,10.3469
20,10.1885
20,10.598
20,11.0748
20,10.3519
20,10.4241
20,10.9417
20,10.8627
20,10.325
20,10.5142
20,10.8552
20,10.5994
20,10.676
20,10.3262
20,10.9614
20,10.4361
20,10.7495
20,10.872
20,10.2628
20,10.8554
20,10.4387
20,10.928
20,10.2275
20,10.916
20,10.2986
20,11.0849
20,10.7054
20,10.4601
20,10.2321
20,10.8202
20,10.4663
20,11.1215
20,11.0538
20,10.9618
20,10.8831
20,10.9044
20,10.7472
20,10.4091
20,10.6366
20,10.4776
20,10.5086
20,11.0216
20,11.0748
20,10.3913
20,10.3565
20,10.6528
20,10.6962
20,10.6448
20,10.9541
20,10.3653
20,10.9752
20,10.3256
20,10.6834
20,11.046
20,10.3053
20,11.08
20,10.798
20,10.8544
20,10.9638
20,10.4835
20,10.3787
20,10.9265
20,11.0397
20,10.658
20,10.5862
20,10.6295
20,10.5476
20,10.6658
20,10.7102
20,10.2849
20,10.4573
20,10.2803
20,10.8624
20,10.2977
20,10.3606
20,10.6378
20,10.2035
20,11.0847
20,10.8193
20,10.6389
20,10.6692
20,10.3821
20,10.5663
20,10.2026
20,10.588
20,11.098
20,10.2861
20,10.2502
20,11.0911
20,10.7596
20,10.8075
20,10.567
20,11.0499
20,10.6357
20,10.7413
20,10.1867
20,10.5192
20,10.8918
20,10.9965
20,11.0617
20,10.7596
20,10.7063
20,11.1233
20,10.2966
20,10.7243
20,10.943
20,10.4514
20,10.7463
20,10.2383
20,11.0958
20,10.5118
20,10.2493
20,10.8549
20,10.7725
20,10.8836
20,10.3741
20,10.3845
20,10.6867
20,10.7448
20,10.4382
20,10.2493
20,10.814
20,10.2013
20,10.1457
20,10.7647
20,10.9081
20,10.4051
20,10.4904
20,10.3598
20,10.6347
20,10.8525
20,10.3436
20,11.0101
20,10.1893
20,10.3726
20,10.8671
20,10.4867
20,10.454
20,10.1599
20,10.15
20,10.5936
20,11.0129
20,10.3212
20,10.505
20,10.9827
20,10.6584
20,10.9788
20,10.5756
20,10.1709
20,10.4437
20,10.7226
20,10.7944
20,10.5869
20,10.9278
20,10.5062
20,10.0113
20,10.9766
20,10.3861
20,10.0289
20,10.9081
20,10.3346
20,10.4807
20,10.2381
20,10.8305
20,10.2477
20,10.2175
20,10.8553
20,10.2274
20,10.0846
20,10.8407
20,10.1635
20,10.7812
20,10.8103
20,9.96243
20,10.6993
20,10.0288
20,10.8782
20,10.4728
20,10.1862
20,10.1535
20,10.3647
20,10.4051
20,10.7829
20,10.2118
20,10.8339
20,10.4824
20,10.7999
20,9.91354
20,10.0629
20,10.1107
20,10.0341
20,10.3106
20,10.1252
20,9.93503
20,10.3555
20,10.8375
20,10.0403
20,9.9896
20,10.2153
20,10.4234
20,10.0075
20,10.435
20,9.91638
20,10.6262
20,10.1042
20,10.3327
20,10.5054
20,10.5368
20,10.2833
20,10.4811
20,9.90122
20,9.85819
20,10.3492
20,10.4276
20,10.268
20,10.3882
20,10.6763
20,10.6655
20,9.94151
20,10.2542
20,10.2053
20,10.677
20,10.1556
20,10.414
20,9.98892
20,10.2457
20,10.343
20,10.4735
20,10.1359
20,9.93006
20,9.90704
20,10.3952
20,10.5709
20,10.6611
20,10.6831
20,10.2593
20,10.7974
20,10.172
20,10.5293
20,10.121
20,10.7546
20,10.3443
20,9.89104
20,9.84103
20,10.4435
20,10.1487
20,10.6766
20,10.7195
20,9.87133
20,10.0024
20,10.4171
20,10.4171
20,10.5542
20,10.4983
20,10.0286
20,10.3664
20,10.3678
20,10.5765
20,9.89389
20,10.3202
20,10.6111
20,10.6981
20,10.3785
20,9.85256
20,9.97743
20,10.6515
20,10.1249
20,9.92401
20,10.4487
20,10.3499
20,10.278
20,10.5329
20,10.0555
20,9.9159
20,10.272
20,10.2551
20,10.1694
20,9.98804
20,10.3298
20,10.3143
20,10.3669
20,10.2842
20,10.2447
20,10.1077
20,10.2448
20,10.5524
20,10.5506
20,10.421
20,9.88949
20,9.8467
20,10.7055
20,10.4115
20,10.4379
20,10.6389
20,10.1294
20,10.5592
20,10.4066
20,10.4135
20,10.4957
20,10.6023
20,10.4168
20,10.4289
20,10.5227
20,10.5919
20,10.2916
20,10.7185
20,10.5472
20,10.1691
20,10.32
20,10.4641
20,10.2664
20,10.5158
20,10.3708
20,10.7749
20,10.2021
20,10.3493
20,10.0252
20,10.3322
20,10.2926
20,10.0299
20,10.4131
20,10.3876
20,10.6406
20,10.6267
20,10.0282
20,10.4134
20,10.1795
20,10.1831
20,10.2315
20,10.151
20,10.2867
20,10.88
20,10.4747
20,10.5007
20,10.1543
20,10.4882
20,10.2236
20,10.8522
20,10.6226
20,10.8507
20,10.9023
20,10.2255
